game,timestamp,type,anonymized,predicted_res_0
CR2r2ldjnBU,225,soccer-ball,[PLAYER]'s first half goal enough to claim the victory and three valuable points for [TEAM].,It's time for a substitution. [PLAYER] ([TEAM]) is coming onto the pitch in place of [PLAYER].
CToZsEF3nKM,0,,"Good evening, ladies and gentlemen and welcome to the Bentegodi.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. The ball goes out for a corner. [TEAM] can continue in their attacking effort.
CToZsEF3nKM,4,,"I'll be your commentator, Andrew Pickering as we are underway at the Bentegodi, [TEAM] kick us off.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] win a corner kick."
CToZsEF3nKM,13,,"Krunić picking it up well and feeding [PLAYER], on as an early substitute.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] win a corner kick."
CToZsEF3nKM,17,,"That's a lovely ball in, and it has to be dealt with.","[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort on goal is blocked by one of the defenders. The ball is out of play and the linesman points at the corner flag. [TEAM] will have an opportunity to threaten the opposition's goal."
CToZsEF3nKM,20,,[PLAYER] was the man who had to scoop it over his own bar.,[PLAYER] ([TEAM]) receives a precise pass and is given time inside the box to send a promising strike towards the middle of the goal. [PLAYER] guesses his intention and denies him with a fine save.
CToZsEF3nKM,24,,Fantastic ball in from [PLAYER].,"[PLAYER] ([TEAM]) misses a good chance to score. An inch-perfect cross into the box finds [PLAYER] ([TEAM]) who rises for a header, but sends the ball well over the bar."
CToZsEF3nKM,31,,Lovely curved ball in.,[PLAYER] ([TEAM]) receives a precise pass and is given time inside the box to send a promising strike towards the right post. [PLAYER] guesses his intention and denies him with a fine save.
CToZsEF3nKM,37,,"Bit of creativity, that's a really good ball in and [PLAYER] is going to hit this, and it's just wide off the post.",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] have been awarded a corner kick.
CToZsEF3nKM,43,,It's probably [TEAM]'s best move of the game.,"[PLAYER] ([TEAM]) sends a lofted cross into the penalty area. Unfortunately for him, the opponent's defence reacts quickly and intercepts the ball."
CToZsEF3nKM,47,,Fell to [PLAYER].,The [TEAM] players keep the ball and are exchanging a combination of passes. They are waiting for gaps in the defence to open up.
CToZsEF3nKM,51,,Knew exactly what he wanted to do with it.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
CToZsEF3nKM,57,,"Between the lines, it comes to [PLAYER], and here's [PLAYER], a bit of time to pick his man and the delivery finds [PLAYER] again.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] win a corner kick."
CToZsEF3nKM,64,,Just nipped in front of his man.,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
CToZsEF3nKM,67,,"Once again, good play from [TEAM].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
CToZsEF3nKM,73,,Here's Krunić to [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
CToZsEF3nKM,77,,"[PLAYER] seeing a lot of the ball, and this breaks nicely, and it's a snapshot in the end.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is out of play. [TEAM] win a corner kick."
CToZsEF3nKM,86,,It was [PLAYER] that just tried wrapping his left foot around it.,It's time for a substitution. [PLAYER] ([TEAM]) comes on in place of [PLAYER].
CToZsEF3nKM,94,,"We are back underway, [TEAM] in the dark kit, and now [PLAYER] will whip it in.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and intercepts the effort."
CToZsEF3nKM,101,corner,"From the corner, there's heads on the end of it.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
CToZsEF3nKM,103,,"It was [PLAYER] up from the back, the center-back that got on the end of it.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
CToZsEF3nKM,115,,"That will surely be a push in the back, maybe play-on given there, comes to [PLAYER], who flicks it up and fires in, it has to be saved, and it looks like we've got a different [TEAM] in this half.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
CToZsEF3nKM,129,,"Good ball through the lines, and it breaks nicely.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
CToZsEF3nKM,131,,A really well-worked move.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is alert and intercepts the ball. [TEAM] will have a chance to score from a corner kick."
CToZsEF3nKM,132,,"[PLAYER] will square it, and somehow [PLAYER] has kept that out.","[PLAYER] ([TEAM]) receives a precise pass inside the box, controls the ball and drills it towards the right post. [PLAYER] pulls off a reflexive save to keep the ball out of the net."
CToZsEF3nKM,138,,A fantastic bit of football from [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
CToZsEF3nKM,141,,It's the first time that they've really carved open a clear-cut chance and it fell to [PLAYER] Gumina.,The [TEAM] players keep the ball and are exchanging a combination of passes. They are waiting for gaps in the defence to open up.
CToZsEF3nKM,148,,[PLAYER]'s ball was spot on.,[PLAYER] ([TEAM]) receives a precise pass and is given time inside the box to send a promising strike towards the right post. [PLAYER] guesses his intention and denies him with a fine save.
CToZsEF3nKM,154,,It goes all the way back.,[REFEREE] blows his whistle and it's [PLAYER] ([TEAM]) who is penalised for an offensive foul. [TEAM] are awarded a free kick from a dangerous position.
CToZsEF3nKM,154,,"It's going to thundered in from long range, wasn't too far away.",[REFEREE] blows his whistle and it's [PLAYER] ([TEAM]) who is penalised for an offensive foul. [TEAM] are awarded a free kick from a dangerous position.
CToZsEF3nKM,157,,"It's a decent effort, that.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
CToZsEF3nKM,159,,That's a decent hit that.,[PLAYER] ([TEAM]) takes the corner but only sends it into a huddle of the defenders and one of them makes a good clearance.
CToZsEF3nKM,160,,[PLAYER] looked more comfortable than he actually was.,The resulting corner from [PLAYER] ([TEAM]) is cleared by the opposition's defence.
CToZsEF3nKM,163,,"It's defense first for [TEAM], won back well by [PLAYER] Lorenzo.",The linesman raises his flag. [PLAYER] ([TEAM]) is adjudged offside.
CToZsEF3nKM,167,,"Oh, and that's going to fall for Đorđević with a gilt-edged chance.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
CToZsEF3nKM,172,,"[PLAYER] drifts inside, brings in Krunić, has the option out wide, [PLAYER], will he try go in on his right? Finds Krunić.",The referee stops play so that a substitution can be made and [PLAYER] leaves the pitch and [PLAYER] ([TEAM]) comes on.
CToZsEF3nKM,182,,Really good passing in the heart of the box.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
CToZsEF3nKM,188,,[PLAYER] Lorenzo lacking options but suddenly has one.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
CToZsEF3nKM,191,,Here's Mráz with space. Can he finish it?,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
CToZsEF3nKM,193,,"It's into the side-netting, [PLAYER] had committed himself to stopping the cross.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
CToZsEF3nKM,202,corner,"Stands over the corner, whips it in.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. The ball goes out of play. [TEAM] are awarded a corner kick.
CToZsEF3nKM,204,,It's deep. It's a decent delivery. There is a head on the end of it.,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball to safety."
CToZsEF3nKM,207,,"Đorđević, it was.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
CToZsEF3nKM,214,,It all over at the Bentegodi.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
CToZsEF3nKM,216,,[TEAM] have been very disappointing but they have picked up their first point of the season.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
CToZsEF3nKM,223,,"[TEAM] by far the better team, but they have to settle for a draw.",The linesman raises his flag for offside before [PLAYER] ([TEAM]) heads on.
CiYPJELJzjM,0,,"Good af[PLAYER]noon, ladies and gentlemen.","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
CiYPJELJzjM,2,,Welcome to Tuscany.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
CiYPJELJzjM,4,,"I'll be your commentator, Andrew Pickering, as Guiseppe [COACH] takes charge of his first game as [TEAM] manager having been named to replace Aurelio Andreazzoli in the week.","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
CiYPJELJzjM,16,,His stint will begin against [TEAM].,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
CiYPJELJzjM,23,,We are underway at the Carlo Castellani.,The referee stops play so that a substitution can be made and [PLAYER] departs the field of play to be replaced by [PLAYER] ([TEAM]).
CiYPJELJzjM,26,,[TEAM] kick us off in the blue.,[COACH] has decided to make a change. [PLAYER] ([TEAM]) replaces [PLAYER].
CiYPJELJzjM,33,,[PLAYER]'s in a little bit of space in there early on in the opening seven minutes or so.,The [TEAM] players are exchanging some short passes to try and open up the opposition's defence and hit them swiftly on the break.
CiYPJELJzjM,41,,That's a nice take as well.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
CiYPJELJzjM,45,,[PLAYER] is in there. Kevin [PLAYER]sagna.,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
CiYPJELJzjM,52,,[PLAYER] bundling his way through that. Good tackle from [PLAYER] [PLAYER]rsen.,The referee stops play so that a substitution can be made and [PLAYER] departs the field of play to be replaced by [PLAYER] ([TEAM]).
CiYPJELJzjM,57,,This is a great coun[PLAYER]-attack now. Three on two.,[REFEREE] blows his whistle for a foul after [PLAYER] ([TEAM]) hacks down one of his opponents. [TEAM] earn a free kick which could lead to a goal-scoring opportunity.
CiYPJELJzjM,60,,[PLAYER] has [PLAYER] Paul and [PLAYER]sagna up with him.,[REFEREE] blows his whistle after [PLAYER] ([TEAM]) brings one of his opponents down with a strong tackle. [TEAM] earn a free kick which could lead to a goal-scoring opportunity.
CiYPJELJzjM,62,,Goes to the [PLAYER] Paul.,The linesman raises his flag. [PLAYER] ([TEAM]) is adjudged offside.
CiYPJELJzjM,64,,They need to get the shot away. Comes to [PLAYER]sagna who rifles it against the bar.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
CiYPJELJzjM,70,,[TEAM] have wasted another good opportunity.,"[PLAYER] ([TEAM]) takes the corner, but the opposition's defence is ready and clears the ball to safety."
CiYPJELJzjM,80,,"Well, they have been absent as an attacking force.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound and slot the ball into the back of the net. 1:0.
CiYPJELJzjM,83,,[PLAYER] Lorenzo has it now. That's a nice ball in to [PLAYER] who will pull it back. Can they get the shot away?,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 0:2.
CiYPJELJzjM,89,,They can.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to bury the ball into the back of the net from close range. The score is 1:0.
CiYPJELJzjM,90,,[PLAYER] has given the home side the lead.,Goal! [PLAYER] ([TEAM]) fires the rebound into the back of the net from close range. The score is 2:0.
CiYPJELJzjM,93,,They have offered nothing.,[REFEREE] blows his whistle for a foul after [PLAYER] ([TEAM]) hacks down one of his opponents. [TEAM] earn a free kick which could lead to a goal-scoring opportunity.
CiYPJELJzjM,95,,"All of the first half, they've been under the cosh.",[PLAYER] ([TEAM]) is booked after bringing down an opponent. [REFEREE] had an easy decision to make.
CiYPJELJzjM,98,,"Suddenly, they have the lead.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 1:0.
CiYPJELJzjM,108,,"As the second half gets underway, the away side us off, [TEAM].",The referee stops play so that a substitution can be made and [PLAYER] departs the field of play to be replaced by [PLAYER] ([TEAM]).
CiYPJELJzjM,114,corner,[TEAM] trail. The corner is whipped in.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to turn the ball into the back of the net from close range. He makes it 0:2.
CiYPJELJzjM,117,,Flicked on. It will surely be a second.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
CiYPJELJzjM,122,soccer-ball,It looks as though the goal has given a bit of confusion for [PLAYER] who was on the end of that flick on.,It's in the back of the net! [PLAYER] finds [PLAYER] ([TEAM]) in the box and he makes no mistake from close range. The score is 0:2.
CiYPJELJzjM,138,,Here's [PLAYER]. Not seen anywhere near the dominating performance we saw from him in the first half as well.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
CiYPJELJzjM,146,,Traor? has gone all the way.,[REFEREE] blows his whistle as [PLAYER] ([TEAM]) used excessive force in the tackle during an attack. [TEAM] win a free kick and will be able to apply some pressure on the opposition goal.
CiYPJELJzjM,147,,It is a bullet shot that has to be turned round by [PLAYER].,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
CiYPJELJzjM,154,,Really good direct strong running from Traor? the teenager.,The referee stops play so that a substitution can be made and [PLAYER] departs the field of play to be replaced by [PLAYER] ([TEAM]).
CiYPJELJzjM,161,,"In central midfield, he won it back from [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
CiYPJELJzjM,164,,Just drifted fairly easily past [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball goes out of play and [TEAM] will have a goal kick."
CiYPJELJzjM,167,,Just had bombs in his boots for the shot.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play. [TEAM] are awarded a corner kick."
CiYPJELJzjM,174,,"That's a man down, Kevin [PLAYER]sagna.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] win a corner kick."
CiYPJELJzjM,180,,It's [PLAYER] Paul.,"[PLAYER] ([TEAM]) steps up to take the corner. He launches the ball into the penalty area, but it only finds the head of an opposing player who clears the danger."
CiYPJELJzjM,181,,He has blasted it over.,"[PLAYER] ([TEAM]) steps up to take the corner. He launches the ball into the penalty area, but it only finds the head of an opposing player who clears the danger."
CiYPJELJzjM,185,,[TEAM]'s day goes from bad to worse.,"The resulting corner from [PLAYER] ([TEAM]) only finds one of the defenders, who heads it out of danger."
CiYPJELJzjM,191,,10 minutes remain and it looks like a mountain to climb for [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
CiYPJELJzjM,197,,Mach?s getting into the byline.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
CiYPJELJzjM,198,,[PLAYER]cent delivery as well.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
CiYPJELJzjM,200,,"Now, they're on the score sheet. [PLAYER] has fired it beyond [PLAYER].","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
CiYPJELJzjM,217,,It's all over. Guiseppe [COACH] is up running with a victory as head coach of [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
CpufV6VhnhQ,0,,"Yes, hello, and a very warm welcome to Udine.",The referee stops play so that a substitution can be made and [PLAYER] departs the field of play to be replaced by [PLAYER] ([TEAM]).
CpufV6VhnhQ,2,,"It's matchday 35 in a thoroughly en[PLAYER]taining Serie A season, with In[PLAYER] chasing a top-four finish and Champions League football next season against their hosts, [TEAM], who are not yet clear of relegation.",The referee stops play so that a substitution can be made and [PLAYER] departs the field of play to be replaced by [PLAYER] ([TEAM]).
CpufV6VhnhQ,18,,Away we go then.,The referee stops play so that a substitution can be made and [PLAYER] departs the field of play to be replaced by [PLAYER] ([TEAM]).
CpufV6VhnhQ,27,,This is [PLAYER].,"[REFEREE] blows his whistle, [PLAYER] ([TEAM]) is penalised for a foul. [TEAM] are given an opportunity to cross the ball into the box."
CpufV6VhnhQ,29,,He brings an excellent save.,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort is blocked by the defender."
CpufV6VhnhQ,32,,"He really had to get a fingertip to that, [PLAYER].","The referee blows his whistle, [PLAYER] ([TEAM]) is given a yellow card for his foul."
CpufV6VhnhQ,34,,That was heading in.,The referee blows his whistle to signal the start of the second half.
CpufV6VhnhQ,35,,He's so good at this situation.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tuck the ball into the back of the net after [PLAYER] played him in.
CpufV6VhnhQ,39,,"Haven't created too many chances as yet, but there's one.",[COACH] has decided to make a change. [PLAYER] ([TEAM]) replaces [PLAYER].
CpufV6VhnhQ,43,,"Oh, and it just kisses the outsi[PLAYER] of the post.","[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
CpufV6VhnhQ,47,soccer-ball,"It's gone out for a goal kick in the end, but the chance was begging there for In[PLAYER].",[PLAYER] ([TEAM]) will take the responsibility and he is already preparing the ball.
CpufV6VhnhQ,52,,"Well, the [PLAYER] free kick is a good one.",[PLAYER] ([TEAM]) is offside and the linesman raises his flag.
CpufV6VhnhQ,59,,Good run here from Rodrigo [PLAYER] Paul.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to bury the ball into the back of the net. The score is 4:0.
CpufV6VhnhQ,61,,[PLAYER] wanted the pass.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
CpufV6VhnhQ,63,,"Instead, it's opening up for [TEAM].","[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
CpufV6VhnhQ,65,,It was a comfortable save in the end for [PLAYER].,[PLAYER] ([TEAM]) receives a precise pass and is given time inside the box to send a promising strike towards the middle of the goal. [PLAYER] guesses his intention and denies him with a fine save.
CpufV6VhnhQ,69,,[PLAYER] who had the chance.,Goal - [PLAYER] ([TEAM]) is left frustrated as his effort from the edge of the box goes just wide of the left post.
CpufV6VhnhQ,71,soccer-ball,"Good height for the goalkeeper, positions himself really well.",The referee stops play so that a substitution can be made and [PLAYER] departs the field of play to be replaced by [PLAYER] ([TEAM]).
CpufV6VhnhQ,78,,Now wouldn't be a bad time at all for [TEAM] to score.,It's time for a substitution. [PLAYER] ([TEAM]) comes on in place of [PLAYER].
CpufV6VhnhQ,81,,Just shy of the break.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
CpufV6VhnhQ,83,,They're asking for a penalty there.,[PLAYER] ([TEAM]) is penalised for holding. [REFEREE] had a clear sight at the situation and blows his whistle.
CpufV6VhnhQ,85,,Neither the referee or the assistant on the far si[PLAYER] reacted to the [TEAM] claims.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
CpufV6VhnhQ,91,,"Nutmegged, don't like it.",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
CpufV6VhnhQ,93,,"There, just pushes him to the floor.",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
CpufV6VhnhQ,95,,"The referees say no, but I'm saying, outsi[PLAYER] the box, this is my book bear.","The referee blows his whistle, [PLAYER] ([TEAM]) is given a yellow card."
CpufV6VhnhQ,102,,"We are as we were at the start, same compliment of 22 players.","[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
CpufV6VhnhQ,109,,[PLAYER] to [PLAYER].,[REFEREE] blows his whistle as [PLAYER] ([TEAM]) used excessive force in the tackle during an attack. [TEAM] win a free kick. Let's see what they create from this.
CpufV6VhnhQ,114,,"[PLAYER], he's good in the air.","[PLAYER] ([TEAM]) receives a precise pass and finds himself some space to shoot from the edge of the box, but his effort goes well wide of the right post."
CpufV6VhnhQ,120,,"Well, I think he's got to try and put this back across the face.",The referee stops play so that a substitution can be made and [PLAYER] departs the field of play to be replaced by [PLAYER] ([TEAM]).
CpufV6VhnhQ,125,,"There he is, [PLAYER].",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to bury the ball into the back of the net from close range. The score is 1:0.
CpufV6VhnhQ,128,,Sees Borja [PLAYER] go off.,The referee stops play so that a substitution can be made and [PLAYER] ([TEAM]) comes onto the pitch for [PLAYER].
CpufV6VhnhQ,130,,It's an entirely different change in [PLAYER]ms of player type.,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball is easily cleared out of danger.
CpufV6VhnhQ,137,,In[PLAYER] initially work at short.,"[PLAYER] ([TEAM]) sends a lofted cross into the penalty area, but he overhits the ball and it doesn't reach any of his teammates. The ball goes out of play and [TEAM] will have a goal kick."
CpufV6VhnhQ,139,,It's [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and intercepts the effort."
CpufV6VhnhQ,141,soccer-ball,"Oh, and the goalkeeper makes a smart save.","The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way of the ball and makes a brilliant clearance. The linesman points to the corner flag and [TEAM] are going to take it."
CpufV6VhnhQ,144,soccer-ball,His outstretched leg [PLAYER]nied In[PLAYER] the opening goal there.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort is blocked by one of the defending players. The ball goes out of play and [TEAM] will have a goal kick."
CpufV6VhnhQ,148,,"He must've seen it late, [PLAYER].","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender. The ball is out of play and [TEAM] manage to earn a corner."
CpufV6VhnhQ,150,,Did it get a [PLAYER]flection on the way through?,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
CpufV6VhnhQ,152,,I think it did.,[PLAYER] ([TEAM]) is moving okay again after that injury scare.
CpufV6VhnhQ,154,,"Played back to [PLAYER], the man who can strike from distance.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
CpufV6VhnhQ,162,,A useful crossing.,"[PLAYER] ([TEAM]) attempts to find [PLAYER], but puts far too much on the pass and the chance is gone. The ball goes out of play and [TEAM] will have a goal kick."
CpufV6VhnhQ,163,,"It could fall here for In[PLAYER], and it's excellent [PLAYER]fending by [PLAYER].",[PLAYER] ([TEAM]) receives a precise pass and is given time inside the box to send a promising strike towards the middle of the goal. [PLAYER] guesses his intention and denies him with a fine save.
CpufV6VhnhQ,171,,"Oh, there was contact there.","[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
CpufV6VhnhQ,184,,Plenty of In[PLAYER] players in the box here.,The [TEAM] players keep the ball and are exchanging a combination of passes. They are waiting for gaps in the defence to open up.
CpufV6VhnhQ,186,,[PLAYER] Bal[PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball goes out of play and [TEAM] will have a goal kick."
CpufV6VhnhQ,191,corner,"Well, it's just a corner.","[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
CpufV6VhnhQ,193,soccer-ball,I think the goalkeeper reacts well and crucially so here.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
CpufV6VhnhQ,197,,What a [PLAYER]livery that is.,[PLAYER] ([TEAM]) receives a precise pass and is given time inside the box to send a promising strike towards the middle of the goal. [PLAYER] guesses his intention and denies him with a fine save.
CpufV6VhnhQ,200,,"I don't think he gets a touch, does he?","[PLAYER] ([TEAM]) swings a cross into the box, but it's far too close to [PLAYER], who smothers the ball."
CpufV6VhnhQ,202,,Keeper does.,The referee signals that it is time for a substitution and [PLAYER] ([TEAM]) comes onto the pitch so that [PLAYER] can be given a rest.
CpufV6VhnhQ,208,,It's a point a piece.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
CpufV6VhnhQ,211,,Could turn out to be a good point for both.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
CpufV6VhnhQ,214,,"For In[PLAYER]'s hopes, Gary, of getting Champions League football next season un[PLAYER]r this man, [COACH], and for [TEAM] to extend their stay in Serie A, where they've been since 1995.",The referee stops play so that a substitution can be made and [PLAYER] leaves the pitch and [PLAYER] ([TEAM]) comes on.
DE0nhsUpJ_8,0,,"A battle between two fallen giants here In Genoa this afternoon as struggling sides, [TEAM] and [TEAM], go head to head in a match of vital importance.","[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
DE0nhsUpJ_8,13,,Easily intercepted by [PLAYER] now it's [TEAM] coming forward with the defender.,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
DE0nhsUpJ_8,19,,Here's [PLAYER] taking on [PLAYER].,[PLAYER] ([TEAM]) receives a precise pass and is given time inside the box to shoot. His effort goes wide of the left post.
DE0nhsUpJ_8,24,,"[PLAYER], lovely ball in.","[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
DE0nhsUpJ_8,26,soccer-ball,"It's been turned into the back of the net by [PLAYER], own goal for [TEAM].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
DE0nhsUpJ_8,37,,Scoops it in.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
DE0nhsUpJ_8,39,,Handball possibly?,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
DE0nhsUpJ_8,43,,"[PLAYER] with a clumsy handball, but definite handball.",The [TEAM] players keep the ball and are exchanging a combination of passes. They are waiting for gaps in the defence to open up.
DE0nhsUpJ_8,50,,It's difficult to see how the ref can't give this as a penalty.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
DE0nhsUpJ_8,53,penalty,"In fact, he has, so penalty kick.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. [TEAM] force a corner. They send men into the box."
