game,timestamp,type,anonymized,predicted_res_0
1CY4_lEfZhE,164,,The best thing [TEAM] have done all night.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] have been awarded a corner kick.
1CY4_lEfZhE,167,,You're actually right. It's a brilliant move.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
1CY4_lEfZhE,168,,What about that ball?,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows for a foul.
1CY4_lEfZhE,170,,"Good effort, good save.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
1CY4_lEfZhE,174,,Won back by [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
1CY4_lEfZhE,177,,"Now, [PLAYER] wants to cut inside.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
1CY4_lEfZhE,180,,"[PLAYER], what a run that is and [PLAYER] fumbles.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
1CY4_lEfZhE,184,,[PLAYER] makes a tremendous challenge to deny [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
1CY4_lEfZhE,190,,"Almost, almost for the home side.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is off of the pitch and it's a goal kick for [TEAM]."
1CY4_lEfZhE,195,,He'll be frustrated that he didn't finish Stolen away by the tireless [PLAYER].,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight and blows his whistle.
1CY4_lEfZhE,207,,[PLAYER] there with him.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
1CY4_lEfZhE,209,,"To wrap up the points, it's [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
1CY4_lEfZhE,212,,"Oh, I think that took a deflection on the way through.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
1CY4_lEfZhE,215,,That's what he's arguing.,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence averts the threat. The ball goes out of play and [TEAM] will have a goal kick."
1CY4_lEfZhE,217,,"He's arguing that, but I'm not sure.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
1CY4_lEfZhE,221,,That will do it.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
1CY4_lEfZhE,222,,That is absolutely crucial and priceless for [TEAM] because they can keep dreaming of a place in the Champions League.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
1VAP3i-1E_c,0,,"A city, a capital, a cultural center that comes alive on nights like this.","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
1VAP3i-1E_c,6,,[TEAM] and [TEAM] prepare to do battle in the latest Derby della Capitale.,The referee blows his whistle to signal the start of the second half.
1VAP3i-1E_c,17,,"And here, it's off the post and in.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender. The ball is out of play. [TEAM] will have a chance to score from a corner."
1VAP3i-1E_c,20,,"Oh, [PLAYER].","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play and [TEAM] will have a chance to score from a corner."
1VAP3i-1E_c,23,,[PLAYER] looks forlorn.,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball goes out of play and [TEAM] will have a goal kick.
1VAP3i-1E_c,27,,[TEAM] exuberant.,"[PLAYER] ([TEAM]) goes over to take the corner kick and sends the ball into the penalty area, but it's blocked by the defence."
1VAP3i-1E_c,31,,First blood in the derby.,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball is out of play and [TEAM] will have a chance to change the atmosphere on the pitch.
1VAP3i-1E_c,38,,Here they come again and Džeko has got runners left and right.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is out of play and [TEAM] decide to take a throw-in."
1VAP3i-1E_c,43,,Cengiz Ünder to the right. It's Cengiz Ünder and it's desperate stuff. It's Džeko.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
1VAP3i-1E_c,49,,[TEAM] on a knife-edge.,"[PLAYER] ([TEAM]) takes the corner kick and sends the ball into the penalty area, but the opposition's defence is ready and knocks the ball to safety."
1VAP3i-1E_c,53,,Can the Biancocelesti pierce this [TEAM] defense this time?,"[PLAYER] ([TEAM]) takes the corner kick and sends the ball into the penalty area, but the opposition's defence is ready and makes a good clearance."
1VAP3i-1E_c,60,,"Oh, Pau López, what are they doing?","The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
1VAP3i-1E_c,63,,What are they doing?,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] makes the right call.
1VAP3i-1E_c,65,,[PLAYER] is there.,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but he can't get to the loose ball and it goes wide of the right post."
1VAP3i-1E_c,68,,A quite extraordinary comedy of errors.,[PLAYER] ([TEAM]) receives a precise pass inside the penalty area from [PLAYER] and unleashes a low shot which goes just wide of the left post.
1VAP3i-1E_c,71,,What on earth was that?,[PLAYER] ([TEAM]) receives a precise pass inside the box and produces a first-time shot that goes just wide of the left post.
1VAP3i-1E_c,82,,"Touched off cleverly by [PLAYER]. Oh, what an effort that was.","The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way of the ball and makes a brilliant clearance. [TEAM] will have a chance to score from a corner kick."
1VAP3i-1E_c,87,,The snapshot almost curled in.,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball is easily cleared out of danger.
1VAP3i-1E_c,90,soccer-ball,[PLAYER]. He knows where the goal is.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is alert and intercepts the effort."
1VAP3i-1E_c,102,,Almost. Couldn't quite get it on target.,"[PLAYER] ([TEAM]) takes the corner kick and sends the ball among a huddle of players inside the penalty area, but one of the defenders clears it to safety."
1VAP3i-1E_c,115,,"Cengiz Ünder looks really sharp, really bright today.",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
1VAP3i-1E_c,119,,"Oh, that's a wonderful ball in. Was that a push?","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
1VAP3i-1E_c,123,,Referee's given the penalty.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
1VAP3i-1E_c,133,,"The referee Gianpaolo Calvarese is ushered over to look at the pitch-side monitor, and the referee having looked at it has decided no penalty after all.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
1VAP3i-1E_c,156,,[PLAYER] unimpressive with the punch.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. The ball is out of play and the linesman points at the corner flag. Corner to be taken by [TEAM].
1VAP3i-1E_c,160,,It's Džeko but [PLAYER] very impressive with the recovery.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way to clear."
1VAP3i-1E_c,173,,Cengiz Ünder.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
1VAP3i-1E_c,175,,"Hop and a skip, and he's away from [PLAYER] once. He's away twice.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
1VAP3i-1E_c,178,,Wonderful run by the Turkish-international.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
1VAP3i-1E_c,181,,Džeko's there in the middle.,"[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared. The ball goes out of play and [TEAM] have been awarded a corner kick."
1VAP3i-1E_c,185,,[PLAYER]'s there. They're all forward and [PLAYER] falls on his face as [TEAM]'s chance comes and goes.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
1VAP3i-1E_c,207,,"[PLAYER], Milinković-Savić.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
1VAP3i-1E_c,220,,[TEAM] with so much of the play but it is a second successive derby draw.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight at the situation.
1VAP3i-1E_c,228,,It's one to stop [TEAM]'s winning run in its tracks.,"[PLAYER] ([TEAM]) is first to react to the corner kick and heads it towards the middle of the goal, but one of the defenders is alert and clears it to safety."
1in9UDgL7Ac,0,,Commentator 1: It's a warm welcome to the famous Giuseppe Meazza on match day three on Serie A.,"[PLAYER] ([TEAM]) takes the corner, but the opposition's defence is ready and clears the ball to safety."
1in9UDgL7Ac,6,,"We have a wonderful fixture in store this evening to get the weekend started, it's [TEAM] against [TEAM].","[PLAYER] ([TEAM]) takes the corner, but the opposition's defence is ready and clears the ball to safety."
1in9UDgL7Ac,15,,We are underway then the first Friday night fixture in Serie A this season.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
1in9UDgL7Ac,22,,Commentator 2: [TEAM] finished third last season but they were still 18 points behind Juve and 14 behind Napoli so they've got to produce a little bit more this season to close that gap.,"[PLAYER] ([TEAM]) attempts to find one of his teammates, but puts far too much on the pass and the chance is gone. The ball goes out of play and [TEAM] will have a goal kick."
1in9UDgL7Ac,35,,"Commentator 1: [PLAYER], it nearly came to the way of [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
1in9UDgL7Ac,47,corner,"Here's [PLAYER], got the shot away, it's a smart save there by [PLAYER], had to get down low and push it behind for a corner.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
1in9UDgL7Ac,56,soccer-ball,Commentator 2: A lot of goalkeepers might have thought [PLAYER] was going to go the other way.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
1in9UDgL7Ac,63,,"Commentator 1: A room to move into for [PLAYER], [PLAYER] went in for the pass in the end came back to [PLAYER].","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
1in9UDgL7Ac,72,,"[PLAYER], [PLAYER], it's there to be hit and it was a ferocious shot too, [PLAYER] at full strength again.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
1in9UDgL7Ac,90,,"[PLAYER], [PLAYER], very tightly congested, he's picked a pass there for [PLAYER], great ball in, there's the breakthrough and it's [PLAYER] for [TEAM].","[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared. The ball goes out of play and [TEAM] have been awarded a corner kick."
1in9UDgL7Ac,107,,"Wonderful scenes at the San Siro here, [TEAM]'s first home game of the campaign.",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] will have a goal kick.
1in9UDgL7Ac,120,,"We're underway once again at San Siro, [TEAM] halfway towards their first success of the Serie A campaign.",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
1in9UDgL7Ac,131,,"[PLAYER], [PLAYER], here goes [PLAYER], here's [PLAYER] for [TEAM], his Argentine compatriot [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
1in9UDgL7Ac,143,,"The ball has been given away by [PLAYER], [PLAYER], one number nine with a gift for the other one.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is alert and intercepts the ball."
1in9UDgL7Ac,155,corner,"[PLAYER]'s corner, it's a good punch outside by [PLAYER], [PLAYER] Shaarawy back in, [PLAYER] Rossi was there, the shot it's in.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is out of play. [TEAM] win a corner kick."
1in9UDgL7Ac,164,soccer-ball,[TEAM] are level and it's [PLAYER] scores the goal.,"[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared. [TEAM] have been awarded a corner kick."
1in9UDgL7Ac,172,,"[TEAM] have crumble once again and [TEAM] are on the comeback trail once more, it's one apiece at the San Siro.","[PLAYER] ([TEAM]) takes the corner kick and sends the ball into the box, but the opposition's defence is ready and makes a good clearance."
1in9UDgL7Ac,180,,"Commentator 2: What a strike this is from a defender, I think [PLAYER] has got to do better here.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
1in9UDgL7Ac,191,,"Commentator 1: [PLAYER]'s ball in, here's [PLAYER], it's been given away to [PLAYER], [PLAYER], what a lovely ball, great chance here, Castrone has surely won it.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
1in9UDgL7Ac,209,,"What a finish at San Siro, what drama and [TEAM] have surely won it and it's [PLAYER] right at the death.",Goal! [PLAYER] ([TEAM]) was first to react to a rebound inside the box and he slotted the ball into the back of the net. 1:0.
1in9UDgL7Ac,228,,Added time now on stoppage time and that's full time.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight at the whole situation.
1qklb_VeEa4,0,,Two of the in-form teams of Serie A clash at the [STADIUM] tonight as [TEAM] look to extend their unbeaten run of 13 matches against third-placed [TEAM].,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
1qklb_VeEa4,11,,This pass intercepted by [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is off of the pitch and it's a goal kick for [TEAM]."
1qklb_VeEa4,14,,"Straight away, [TEAM] on the attack. Here's a great chance early.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is off of the pitch and it's a goal kick for [TEAM]."
1qklb_VeEa4,17,,[PLAYER] on his left.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
1qklb_VeEa4,18,,[PLAYER] getting down quickly to stop the first shot of the match from [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
1qklb_VeEa4,32,,A strong hit.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
1qklb_VeEa4,35,soccer-ball,That is a special goal from [PLAYER].,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in from close range after the ball rebounded off the wall. 0:2.
1qklb_VeEa4,40,soccer-ball,Cholito gets [TEAM] on the scoresheet on seven minutes.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and send the ball into the back of the net. 0:2.
1qklb_VeEa4,48,,What a finish from the young Argentine.,[PLAYER] ([TEAM]) is booked after bringing down an opponent. [REFEREE] decides to show him a yellow.
1qklb_VeEa4,52,,[PLAYER] beaten early and what a start for [TEAM].,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way to clear. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag."
1qklb_VeEa4,56,soccer-ball,The first shot on target resulting in the opening goal of the match.,"[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared. The ball goes out of play and [TEAM] have been awarded a corner kick."
1qklb_VeEa4,62,,Deflected pass.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
1qklb_VeEa4,64,,"Again, [PLAYER] so strong in the area, and here is a chance for [TEAM] as [PLAYER] sprints forward.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
1qklb_VeEa4,71,,"[PLAYER] should get here, but no, it's [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
1qklb_VeEa4,76,,"The save from [PLAYER], an absolute beauty.","[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
1qklb_VeEa4,91,corner,Back-to-back corners for [TEAM]. The header at the back post inches wide from [PLAYER].,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way to clear."
1qklb_VeEa4,97,,Close to a first-half double for Cholito.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] have been awarded a corner kick.
1qklb_VeEa4,106,corner,[PLAYER]'s corner.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
1qklb_VeEa4,108,,"Oh, that was close.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
1qklb_VeEa4,110,,[PLAYER] with a great opportunity.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way to clear. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag."
1qklb_VeEa4,122,,Ioniță back to [PLAYER].,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
1qklb_VeEa4,126,,"[PLAYER] from right in front, he started the move himself, but he couldn't finish.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
1qklb_VeEa4,135,,"[PLAYER]'s quick thinking, getting the ball to [PLAYER].",[PLAYER] ([TEAM]) is clearly asking for some medical attention with his painful gestures. The extent of his injury is yet to be discovered.
1qklb_VeEa4,138,,No offside.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the referee stops play so that he can receive medical treatment."
1qklb_VeEa4,148,,João Pedro steals the ball away from [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
1qklb_VeEa4,152,,João Pedro with space.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
1qklb_VeEa4,153,,"João Pedro, but what an intervention from [PLAYER].","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
1qklb_VeEa4,158,,Slid in right when João Pedro looked certain to score.,"[PLAYER] ([TEAM]) slaloms his way past challenges, but an opposing player does well to get the ball away."
1qklb_VeEa4,166,,[PLAYER] for [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
1qklb_VeEa4,169,,A delivery and another appeal for a handball.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag.
1qklb_VeEa4,173,,[PLAYER].,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to bury the rebound into the back of the net. 1:0.
1qklb_VeEa4,176,soccer-ball,"The loose ball not dealt with and the man who's so used to setting up goals has got one of his own, leveling it in stoppage time.","[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but he can't get to it in time and the ball goes out of play. [TEAM] will take a corner kick."
1qklb_VeEa4,188,,It's 1-1.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, controls the ball and drills it towards the middle of the goal, but [PLAYER] is alert and makes a comfortable save to stop the effort."
1qklb_VeEa4,193,,[PLAYER] as [PLAYER] sees [PLAYER] open.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
1qklb_VeEa4,199,,Time for a cross.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
1qklb_VeEa4,201,,"A high one, deflected.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
1qklb_VeEa4,202,,[PLAYER] denied a shot.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
1qklb_VeEa4,205,,Another counter-cross.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
1qklb_VeEa4,208,,"[PLAYER], he's done it again.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
1qklb_VeEa4,211,soccer-ball,Another goal in stoppages to make sure that [TEAM] take all three points back to Rome.,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort on goal is blocked by the defence."
1qklb_VeEa4,226,,It's been an incredible night of football.,[PLAYER] ([TEAM]) takes the corner but fails to find any teammates inside the box as an opposition player averts the threat.
1qklb_VeEa4,228,,It's [TEAM] who take away the spoils.,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball goes out of play and [TEAM] will have a goal kick.
1qklb_VeEa4,231,soccer-ball,They have defeated [TEAM] by two goals to one.,[PLAYER] ([TEAM]) is going to take the penalty!
2Xa0Ib5gw7Q,1,,Friday night and the first game of round 4 in Serie A sees [TEAM] and [TEAM] both out for a reverse of fortunes and a second win of the season.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
2Xa0Ib5gw7Q,14,,"Neither of these sides have kept a clean sheet so far this season, as [PLAYER] is on the ball.","A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
2Xa0Ib5gw7Q,24,,[PLAYER] shifts it over to [PLAYER].,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball is off of the pitch and it's a goal kick for [TEAM]."
2Xa0Ib5gw7Q,29,soccer-ball,"It opens up for him and urged to shoot at goal, which he provides.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,38,,"[PLAYER], such a reliable pass.","[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER] and fires the ball into the right side of the goal, giving the goalkeeper no chance."
2Xa0Ib5gw7Q,41,,"Sliding-challenge, that was well played. Pedro.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
2Xa0Ib5gw7Q,43,,"Nández, Pedro.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,46,,Finally opening up the [TEAM] defense after a very well-judged cross to pick him up between the defenders.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,58,,"[PLAYER], this time we've seen him so central, wants the support.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
2Xa0Ib5gw7Q,63,soccer-ball,"Ioniţă takes the sight at goal, and out of nothing, [PLAYER] launches his body.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,72,,Was he on-side?,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
2Xa0Ib5gw7Q,74,,He was.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from the edge of the penalty area, but one of the defenders intercepts the ball."
2Xa0Ib5gw7Q,75,,Brilliant thinking from the Argentinian.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,78,,This is Schöne.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,80,,"Schöne to swing it through, he's going to get there, the Dane.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,86,,The chance just doesn't come down for Pajač.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,91,,Another wonderful ball and it goes behind.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,93,,"The credit then goes to [PLAYER], who stopped, from point-blank range, Christian Kouamé.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,109,,"In his dangerously deeper position, clipping over to [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,115,,Behind everyone but it's still there for Schöne.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,119,soccer-ball,"The dying seconds of the first half, his first sight of goal, it was an aim for him.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,136,soccer-ball,"Good ball in, the header, and the opening goal seconds after the restart.","A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
2Xa0Ib5gw7Q,141,soccer-ball,"It's [PLAYER] against his former side, his first goal here at his new stadium.","A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
2Xa0Ib5gw7Q,150,,"[PLAYER], first real touch for him.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,152,,Is it going to be a priceless one?,"[PLAYER] ([TEAM]) delivers a lovely cross into the penalty area. Nevertheless, an opposition defender is alert and averts the danger with a brilliant clearance. The ball is out of play. [TEAM] will have a chance to score from a corner."
2Xa0Ib5gw7Q,154,,"Kouamé has to run around, Kouamé.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,158,,"Out of nowhere, [TEAM] level, and it's the young starlet again who does it for [TEAM].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
2Xa0Ib5gw7Q,176,,"A cross in, however.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. [TEAM] have been awarded a corner kick."
2Xa0Ib5gw7Q,177,soccer-ball,"Oh, it's an own-goal, just seconds later and [TEAM] retake the lead.",Goal! [PLAYER] ([TEAM]) was first to react to a rebound inside the box and he slotted the ball into the back of the net. 1:0.
2Xa0Ib5gw7Q,196,,"Look at this, look at this, it's Ioniţă and João Pedro.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,201,,"His 150th league game for [TEAM] and he puts it in to finish the match, a fine finish from the Brazilian.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
