game,timestamp,type,anonymized,predicted_res_0
EXrtdXC65ik,205,,Off the bench to maybe win it for the champions.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
EXrtdXC65ik,214,,Forward by Brozović.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,217,,"Oh, and into the path of [PLAYER].","[PLAYER] ([TEAM]) delivers a fine lofted cross into the penalty area, but it's cleared by an opposing player. The ball is off of the pitch and it's a goal kick for [TEAM]."
EXrtdXC65ik,220,,Off his line quickly was Szczęsny.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defender."
EXrtdXC65ik,223,,[TEAM] get the win that sends them top.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
EXrtdXC65ik,227,,A massive statement night for [COACH].,[PLAYER] is being substituted because of an injury. [COACH] sends [PLAYER] ([TEAM]) on the pitch.
E_Z-VjRpWis,0,,"Good afternoon, ladies and gentlemen.","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
E_Z-VjRpWis,2,,Welcome to the Mapei as [TEAM] look to build on their top half position with a win against a [TEAM] side which is currently on its longest run without a victory for 16 years.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
E_Z-VjRpWis,15,,"Now, [TEAM] kick us off, the away side.",The referee blows his whistle to signal the start of the second half.
E_Z-VjRpWis,22,,"[PLAYER], his ball was way off.","A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
E_Z-VjRpWis,25,,"Now, a bit of space.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
E_Z-VjRpWis,26,,[PLAYER] has [PLAYER] on the overlap.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
E_Z-VjRpWis,29,,"Only two there. [PLAYER] is going to hit it from a very wide angle, but it wasn't far away.",The game is interrupted as [PLAYER] ([TEAM]) is flagged offside.
E_Z-VjRpWis,38,,It's going to be [PLAYER] that will hit it. It's a decent effort.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
E_Z-VjRpWis,41,,[PLAYER] has to turn it away.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,47,,[TEAM] kick us off. We are back underway in Reggio Emilia.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight of it.
E_Z-VjRpWis,56,,"They've worked it well, out to [PLAYER] who will fancy running forward. He'll cross from deep.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
E_Z-VjRpWis,62,,It's a decent delivery. [PLAYER] punches.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
E_Z-VjRpWis,64,,It comes to [PLAYER] who hits it.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,67,,It's a stunning strike from the midfielder.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,70,,[TEAM] who have been on top of this game for more than an hour have got something to show for it.,Goal - 2:0! [PLAYER] finds [PLAYER] ([TEAM]) inside the box and he coolly slots the ball into the back of the net.
E_Z-VjRpWis,79,,[PLAYER] received the ball from an [PLAYER] punch.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,84,,He has sent it back with interest.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,96,,[PLAYER] Francesco has managed to keep hold of the ball despite being bundled to the floor.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
E_Z-VjRpWis,100,,[PLAYER] has options in the middle. Rolls it back.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,103,soccer-ball,[PLAYER] has a goal against his former club.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
E_Z-VjRpWis,107,,He is piling the misery on [COACH].,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER] and from close range fires the ball into the left side of the goal, giving the goalkeeper no chance."
E_Z-VjRpWis,123,,Can they get the shot away? T hey roll it back to [PLAYER] who hits it off the post. [PLAYER] turns it back in.,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
E_Z-VjRpWis,131,,There will be questions of offside.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defence."
E_Z-VjRpWis,134,,[PLAYER] is not in an offside position.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opponent blocks him. The ball is out of play. [TEAM] win a corner kick."
E_Z-VjRpWis,137,soccer-ball,That is why the goal has been given.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
E_Z-VjRpWis,139,,We'll get confirmation there.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,142,soccer-ball,It's a one-goal game once again.,"[PLAYER] ([TEAM]) darts into the penalty area to latch on to a pass, and he unleashes a low drive towards the middle of the net, but [PLAYER] is alert and denies him."
E_Z-VjRpWis,144,,[PLAYER] did well to find [PLAYER] on the edge of the box.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,152,,[PLAYER] opts not to cross. Goes to [PLAYER] who's going to hit it from a long way out.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
E_Z-VjRpWis,156,,It's another long ranger.,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], finds himself one-on-one with the goalkeeper and produces a brilliant finish into the middle of the goal."
E_Z-VjRpWis,159,,This time it's [PLAYER].,"[PLAYER] ([TEAM]) produces a beautiful lofted cross into the penalty area. Unfortunately for him, an opposition player averts the danger with a brilliant clearance."
E_Z-VjRpWis,164,,[TEAM] may have thought they had got themselves back into this game.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
E_Z-VjRpWis,168,,They had it taken away from them again.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,178,,[PLAYER] with a decent delivery in.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,180,,He must get bundled it in. It is [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,184,,What a finale we have lined up here.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view to the action and blows his whistle.
E_Z-VjRpWis,187,,[TEAM] down to 10 men.,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition defence averts the danger. The ball goes out of play and [TEAM] will have a goal kick."
E_Z-VjRpWis,189,soccer-ball,"Now, they are defending just a one-goal lead.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,195,,"It'll be picked up by [PLAYER] there, [PLAYER] running off him.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,198,,The center back still going. Rolls it in.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
E_Z-VjRpWis,200,,[PLAYER] for the draw. He's done it.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,202,,"Can you believe it? [TEAM], back from the dead.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,210,,A quite incredible game of football at the Mapei.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
E_Z-VjRpWis,217,,[TEAM] thought they had three points wrapped up.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
E_Z-VjRpWis,225,,It's all over. It has ended in Reggio Emilia.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
E_Z-VjRpWis,229,,"[TEAM] three, [TEAM] three.","[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
G9RkAIoz1Uc,0,,"Good evening Serie A [?], and a very warm welcome to the [STADIUM] where 10th place [TEAM] hosts second place [TEAM].","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
G9RkAIoz1Uc,9,,"It's round 36 of the Serie A season. I'm your match commentator, Thomas Lawrence.",The game is interrupted as the referee stops play so that a substitution can be made. [PLAYER] ([TEAM]) is replaced by [PLAYER].
G9RkAIoz1Uc,16,,We are underway here.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
G9RkAIoz1Uc,22,soccer-ball,Hospital pass from the goalkeeper. Won back by [PLAYER].,The game is interrupted as [PLAYER] ([TEAM]) is flagged offside.
G9RkAIoz1Uc,25,,"Now, Callejón, skipper for the day.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
G9RkAIoz1Uc,30,,[PLAYER] towards [PLAYER]. Off the post. Second part of the cherry.,"[PLAYER] ([TEAM]) delivers a fine lofted cross into the penalty area, but it's cleared by an opposing player. The ball is off of the pitch and it's a goal kick for [TEAM]."
G9RkAIoz1Uc,37,,[PLAYER] getting down low to deny [PLAYER]'s second attempt.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
G9RkAIoz1Uc,51,,"Zieliński. Now, wide out to [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
G9RkAIoz1Uc,55,,[PLAYER] works his way towards the box. Back with [PLAYER]. Can he finish?,"[PLAYER] ([TEAM]) delivers a fine lofted cross into the penalty area, but it's cleared by an opposing player. The ball is out of play and [TEAM] manage to earn a corner kick."
G9RkAIoz1Uc,59,,"Still [PLAYER]. Surely, can he pull the trigger?","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
G9RkAIoz1Uc,62,,He does pull the trigger but he blazes it wide off the mark from point-blank range.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
G9RkAIoz1Uc,79,,[PLAYER] eventually boots it upfield and towards [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
G9RkAIoz1Uc,83,,Falls kindly for Callejón. Nice turn of pace from the Spaniard.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
G9RkAIoz1Uc,86,soccer-ball,Still Callejón. Goes for goal. That's a whisker wide.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
G9RkAIoz1Uc,91,,Fierce strike from José Callejón.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
G9RkAIoz1Uc,100,,The second half has started.,"[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late."
G9RkAIoz1Uc,106,,[TEAM] have pushed [TEAM] all the way back. [PLAYER] slices his clearance.,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
G9RkAIoz1Uc,111,,Gifts possession. [PLAYER]. Still with the Brazilian.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
G9RkAIoz1Uc,115,,"Came off [PLAYER] last. Now, [PLAYER].","[PLAYER] ([TEAM]) delivers a fine lofted cross into the penalty area, but it's cleared by an opposing player. The ball is out of play and [TEAM] manage to earn a corner."
G9RkAIoz1Uc,118,corner,"Back with [PLAYER]. Curling effort, and he finds the top corner.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
G9RkAIoz1Uc,123,,All stemmed from the error by Emiliano Viviana.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and send the ball into the back of the net. The score is 1:0.
G9RkAIoz1Uc,127,,A woeful clearance. [TEAM] have capitalized.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 1:0.
G9RkAIoz1Uc,132,,[PLAYER] with his first of the season. Breaking the ice here.,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER] and unleashes a first-time shot into the left side of the goal, giving the goalkeeper no chance."
G9RkAIoz1Uc,141,,You can't say [TEAM] don't deserve it. So dominant in the first half.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
G9RkAIoz1Uc,147,,They've got an early lead here at the start of the second.,"[PLAYER] ([TEAM]) goes over to take the corner kick and sends the ball into the penalty area, but one of the defenders steps in, heads the ball to safety, resulting in a throw-in for [TEAM]."
G9RkAIoz1Uc,152,,"[PLAYER], brilliant finish.","[PLAYER] ([TEAM]) sends a lofted cross into the box, but he can't find any of his teammates as the opposition's defence averts the threat. The ball goes out of play and [TEAM] have been awarded a corner kick."
G9RkAIoz1Uc,157,,Played in by [PLAYER]. [PLAYER] goes to the ground.,"[PLAYER] ([TEAM]) delivers a lovely cross into the penalty area. Nevertheless, an opposition defender is alert and averts the danger with a brilliant clearance."
G9RkAIoz1Uc,161,,All eyes on the referee. He points to the spot.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] have been awarded a corner kick."
G9RkAIoz1Uc,165,,Unbelievable late drama.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] have been awarded a corner kick.
G9RkAIoz1Uc,171,,Here goes [PLAYER].,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
G9RkAIoz1Uc,175,,He slots it home. [PLAYER] got a touch to it but it wasn't enough.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] have been awarded a corner kick."
G9RkAIoz1Uc,180,soccer-ball,[PLAYER] celebrates goal number 15 for the season.,[PLAYER] ([TEAM]) takes the ball to the corner flag and sends in a promising ball into the penalty area.
G9RkAIoz1Uc,188,,"[PLAYER], [PLAYER], Callejón. Back with [PLAYER]. Still [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
G9RkAIoz1Uc,196,,"In the dying embers of the contest, [TEAM] retake the lead.",Goal! [PLAYER] ([TEAM]) was first to react to a rebound inside the box and he smashed the ball into the back of the net. The score is 1:0.
G9RkAIoz1Uc,201,,It's [PLAYER] with a rasping strike.,Goal! [PLAYER] ([TEAM]) was in the right place to tap in the rebound and make it 1:0.
G9RkAIoz1Uc,206,,One last roll of the dice by [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
G9RkAIoz1Uc,209,,"[PLAYER]. [PLAYER], palmed away, and then [PLAYER].","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
G9RkAIoz1Uc,214,,And then two [TEAM] players collide into each other.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
G9RkAIoz1Uc,218,,It really is all happening out there.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but fails and the ball is out of play. [TEAM] will have a chance to score from a corner."
G9RkAIoz1Uc,223,whistle,There it is. There goes the final whistle.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
G9RkAIoz1Uc,227,,"For the second week running, it's a late, late show from [TEAM].","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
G9RkAIoz1Uc,231,,An 88th minute winner this week.,The referee stops play so that a substitution can be made and [PLAYER] ([TEAM]) comes onto the pitch for [PLAYER].
GTVx-m6lyp4,0,,"Good evening, Serie A tifosi, and a very warm welcome to the [STADIUM], for live action of this round one fixture, which pits the Serie A new boys, [TEAM], against a new look [TEAM].","[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
GTVx-m6lyp4,13,,"We're off here, it's [TEAM] playing from left to right, [TEAM].",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
GTVx-m6lyp4,20,,"It's a nice touch from [PLAYER], [PLAYER] Gaudio looking to find some space, gets the shot away, and that's a fantastic save from [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GTVx-m6lyp4,29,,It's a lovely touch from [PLAYER].,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
GTVx-m6lyp4,37,,"[PLAYER], chips it in, [PLAYER], [PLAYER] Gaudio now still going, gets the shot away.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
GTVx-m6lyp4,45,,"Has another chance here, that's not a bad ball.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GTVx-m6lyp4,49,,"Great defensive work there to deny [PLAYER], who was ready to pounce.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
GTVx-m6lyp4,59,,"As [PLAYER] Gaudio tries to find in [PLAYER], he does, still [PLAYER], twisting and turning.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GTVx-m6lyp4,64,soccer-ball,Oh yes. [PLAYER] marks his [TEAM] bow with a goal and the opener here at the Tardini.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] have been awarded a corner kick.
GTVx-m6lyp4,72,,What a way to introduce yourself to your new fans.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and slot the ball low into the middle of the net. 2:0.
GTVx-m6lyp4,77,,"It's [PLAYER], what a finish.",[REFEREE] shows a yellow card to [PLAYER] ([TEAM]) after an infringement.
GTVx-m6lyp4,82,,"[TEAM], on the cusp of half time, have the lead here against [TEAM].","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
GTVx-m6lyp4,89,,"[PLAYER] Gaudio made it, [PLAYER] finished it off.",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] are awarded a corner kick.
GTVx-m6lyp4,97,,"Taken quickly by [PLAYER], [PLAYER] once again.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
GTVx-m6lyp4,101,,"[PLAYER] thinks about the shot, does go for the shot.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GTVx-m6lyp4,105,,"It wasn't a bad effort from the [TEAM] midfielder, he saw it open up in front of him.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
GTVx-m6lyp4,116,,"Now [PLAYER] driving forward, [PLAYER], [PLAYER] wants the return pass, gets it.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
GTVx-m6lyp4,122,,"Here is the Italian, plays it in, that's a good ball, Can [PLAYER] finish? Yes, he can, that is the answer, and [PLAYER] doubles [TEAM]'s lead on 59 minutes.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GTVx-m6lyp4,136,,"It was spilled in the box, and [PLAYER] pounced to double [TEAM]'s advantage.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
GTVx-m6lyp4,151,,You see the contact in the area on It appears to be Ekong.,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
GTVx-m6lyp4,160,,"Here comes [PLAYER] Paul, and he slots it home, sends Sepa the wrong way.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
GTVx-m6lyp4,166,,[TEAM] are back in the contest.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
GTVx-m6lyp4,169,,[PLAYER] as cool as you like from the spot.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
GTVx-m6lyp4,176,,"Nice play, Mandaragora helps it on.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
GTVx-m6lyp4,181,soccer-ball,"[PLAYER]Paul, the goal scorer, [PLAYER] to his left.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GTVx-m6lyp4,184,,Comes to [PLAYER] this could be an opportunity.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GTVx-m6lyp4,186,,[PLAYER] completes the comeback.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GTVx-m6lyp4,191,,"Great team move from [TEAM]. From 2 0 down, it's 2 2.","[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort on goal is blocked."
GTVx-m6lyp4,198,,[TEAM] have turned the game on its head.,[PLAYER] ([TEAM]) is penalised for holding. [REFEREE] had a clear sight at the situation and blows his whistle.
GTVx-m6lyp4,212,whistle,"There goes the final whistle, it ends 2 2 here at the Ennio Tardini.","[PLAYER] ([TEAM]) attempts to find [PLAYER], but puts far too much on the pass."
GTVx-m6lyp4,218,soccer-ball,"[TEAM] fumbling a two goal lead, [TEAM] battling back to claim a point to leave you once again with a final score of [TEAM] 2 2 [TEAM].",The referee signals that it is time for a substitution and [PLAYER] ([TEAM]) comes onto the pitch so that [PLAYER] can be given a rest.
GxcFVka9Xn0,0,,"Welcome to the Luigi [PLAYER]s, for week 21 of Serie A.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
GxcFVka9Xn0,5,,"It's [TEAM] against [TEAM], golden oldie [PLAYER] versus bright, young thing, [PLAYER].",The players are back out on the pitch following the half-time break and the second half starts.
GxcFVka9Xn0,16,,"We're underway, [TEAM] start with the ball.",The referee blows his whistle to signal the start of the second half.
GxcFVka9Xn0,21,,Nicely done by [PLAYER] Paul gets it back or rather it's [PLAYER].,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
GxcFVka9Xn0,27,,Good little spell this for [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GxcFVka9Xn0,30,,"[PLAYER] winds up the shot, great shot and it's just wide of the far post from [PLAYER].","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
GxcFVka9Xn0,38,,"Really good effort, starting to grow in influence now.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is out of play. [TEAM] will have a chance to score from a corner."
GxcFVka9Xn0,45,,"[PLAYER] on the overlap, first time from [PLAYER], cleared though.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GxcFVka9Xn0,50,,"[PLAYER] is caught there, it is a penalty to [TEAM].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GxcFVka9Xn0,55,,"[PLAYER] was caught out, tripped [PLAYER].",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] will have a chance to score from a corner.
GxcFVka9Xn0,60,,[PLAYER] as ever has an opinion.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
GxcFVka9Xn0,64,,[PLAYER] for history and [PLAYER] has done it.,[PLAYER] ([TEAM]) goes over to take the corner kick and it looks like he will swing the ball into the penalty box.
GxcFVka9Xn0,70,,"He has equaled the record, Gabriel Batistuta's record of scoring in 11 consecutive Serie A matches.",[PLAYER] ([TEAM]) takes the ball to the corner flag and sends in a promising corner kick.
GxcFVka9Xn0,80,,Not only does Quaglia give [TEAM] the lead but he makes history.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to find any of his teammates as his effort from the edge of the box goes well wide of the right post."
GxcFVka9Xn0,89,,"[PLAYER], [PLAYER], [PLAYER] twisting and turning, goes for the shot, oh, it's saved.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GxcFVka9Xn0,99,,"Really good shot there, [PLAYER] left it for the skipper, they're working hard.",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] will have a chance to score from a corner.
GxcFVka9Xn0,107,,The second half begins.,[REFEREE] blows his whistle and it's [PLAYER] ([TEAM]) who is penalised for an offensive foul. Good decision by the referee.
GxcFVka9Xn0,113,y-card,[PLAYER] goes low and it is anticipated by [PLAYER] and then it booted into the hand of [PLAYER] and it looks like it's another penalty for [TEAM] and a yellow card for [PLAYER].,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
GxcFVka9Xn0,129,,"[PLAYER] against [PLAYER], part two and it's the same result as the first one but this time, it's a rocket in the roof of the net.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
GxcFVka9Xn0,141,,"Ferrero, the [TEAM] President loves it, look at him he loves it.",It's time for a substitution. [PLAYER] ([TEAM]) comes on in place of [PLAYER].
GxcFVka9Xn0,145,,"[PLAYER], unerring, deadly stuff from the man from Castellammare di Stabia in the region of Naples.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and send the ball into the back of the net.
GxcFVka9Xn0,161,,"[PLAYER], [PLAYER], [PLAYER] on the turn, [PLAYER], back to [PLAYER], [PLAYER] makes it three-nil.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
