game,timestamp,type,anonymized,predicted_res_0
DHMdHmy59lQ,143,,"This is where the problem comes, they're asking for a foul there.",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
DHMdHmy59lQ,154,,We're back underway.,The referee blows his whistle to signal the start of the second half.
DHMdHmy59lQ,163,,Now Yusuf [PLAYER] asking a lot here of [PLAYER]. [PLAYER] got his heel there.,"The [TEAM] players are exchanging some short passes to try and open up the opposition’s defence and hit them swiftly on the break, but one of the defenders steps in and thwarts the effort."
DHMdHmy59lQ,173,,"Back in from [PLAYER], so nearly turned it.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
DHMdHmy59lQ,177,,[PLAYER] threw himself at it.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
DHMdHmy59lQ,181,,"No change from the first-half, is there? Every opportunity is right, it's coming in the box there, one touch, I'm whipping this in.",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] are awarded a corner kick.
DHMdHmy59lQ,187,,Very nearly pays off.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
DHMdHmy59lQ,206,,"[PLAYER], oh, and it's touched just behind by [PLAYER], right on cue.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
DHMdHmy59lQ,221,,[TEAM] have held [TEAM] at the Stadio Benito Stirpe.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
DHMdHmy59lQ,227,,It's another point for [COACH].,"[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late."
EXrtdXC65ik,0,,A very good evening to you from San Siro.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
EXrtdXC65ik,3,,The 173rd [PLAYER]rby d'Italia.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
EXrtdXC65ik,12,,"Here's [PLAYER], and [PLAYER] to drive it.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,18,,[COACH] took a risk and it has paid off four minutes in.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play. [TEAM] will have a chance to score from a corner."
EXrtdXC65ik,24,,[PLAYER] for [TEAM].,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort is blocked by the defender."
EXrtdXC65ik,26,soccer-ball,A priceless goal.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
EXrtdXC65ik,31,,What a strike from [PLAYER].,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender. The ball is out of play. [TEAM] will have a chance to score from a corner."
EXrtdXC65ik,40,,What a pass that is from [PLAYER] Ligt for [PLAYER].,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
EXrtdXC65ik,42,,Got [PLAYER] in support.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,44,,"He is still going here, [PLAYER] off the crossbar.","[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defender."
EXrtdXC65ik,49,,It's a ferocious start from [TEAM].,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view to the action in front of him and doesn't hesitate to blow his whistle.
EXrtdXC65ik,55,soccer-ball,[TEAM] leading thanks to the early goal from [PLAYER].,"[PLAYER] ([TEAM]) sends a lofted cross into the penalty area. Unfortunately, the opponent's defence intercepts his attempt. The ball goes out of play and [TEAM] will have a goal kick."
EXrtdXC65ik,58,,[TEAM] are looking to respond.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
EXrtdXC65ik,60,,Looked like a hand there.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,65,,Rocchi points to the spot.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
EXrtdXC65ik,73,,San Siro waits with baited breath for Luataro Martínez.,[PLAYER] ([TEAM]) is penalised for a foul. [TEAM] are awarded a free kick from a promising position.
EXrtdXC65ik,84,,[TEAM] level in a thrilling start to the [PLAYER]rby d'Italia.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to bury the ball into the back of the net after [PLAYER] played a great pass into his path. The score is 1:0.
EXrtdXC65ik,98,,"Great feet there from [PLAYER], and then he didn't back it up, but Lautaro Martínez has won it back.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball is off of the pitch and it's a goal kick for [TEAM]."
EXrtdXC65ik,107,,Szczęsny claws it away.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,113,,"Oh, lovely touch again.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
EXrtdXC65ik,114,,[PLAYER] puts [TEAM] back in front.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,122,,"Big occasion, big player.",[PLAYER] ([TEAM]) is booked after bringing his opponent down. [REFEREE] had a clear view and doesn't hesitate to show him a yellow card.
EXrtdXC65ik,125,,[PLAYER] does the rest.,"[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late."
EXrtdXC65ik,128,,[PLAYER]'s going to be [PLAYER]nied.,"[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late."
EXrtdXC65ik,130,,[PLAYER] was just offsi[PLAYER].,"[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late."
EXrtdXC65ik,140,,Now [PLAYER].,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
EXrtdXC65ik,144,,[PLAYER] to roll it in for [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,147,,"Still he might finish, but Handanović did just enough.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view to the action and blows his whistle.
EXrtdXC65ik,159,,"Oh, lovely touch for [PLAYER] who goes over.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from the edge of the box, but one of the defenders intercepts the ball. [TEAM] have been awarded a corner kick."
EXrtdXC65ik,163,,[PLAYER] stood strong.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
EXrtdXC65ik,164,,Rocchi says no penalty.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] are awarded a corner kick.
EXrtdXC65ik,174,,Falls here for [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,177,,Szczęsny had given up on that.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
EXrtdXC65ik,179,,Big [PLAYER]flection took it behind.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way to block the ball."
EXrtdXC65ik,193,,"Forward by [PLAYER], laid off from [PLAYER], it's Higuaín to put [TEAM] back in front.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
EXrtdXC65ik,205,,Off the bench to maybe win it for the champions.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight at the situation.
EXrtdXC65ik,214,,Forward by Brozović.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,217,,"Oh, and into the path of [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,220,,Off his line quickly was Szczęsny.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
EXrtdXC65ik,223,,[TEAM] get the win that sends them top.,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort on goal is blocked by the defence."
EXrtdXC65ik,227,,A massive statement night for [COACH].,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
E_Z-VjRpWis,0,,"Good afternoon, ladies and gentlemen.","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
E_Z-VjRpWis,2,,Welcome to the Mapei as [TEAM] look to build on their top half position with a win against a [TEAM] side which is currently on its longest run without a victory for 16 years.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
E_Z-VjRpWis,15,,"Now, [TEAM] kick us off, the away side.",The players are back out on the pitch following the half-time break and the second half begins.
E_Z-VjRpWis,22,,"[PLAYER], his ball was way off.","A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end. The ball is out of play. [TEAM] will have a throw-in."
E_Z-VjRpWis,25,,"Now, a bit of space.","A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
E_Z-VjRpWis,26,,[PLAYER] has [PLAYER] on the overlap.,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
E_Z-VjRpWis,29,,"Only two there. [PLAYER] is going to hit it from a very wide angle, but it wasn't far away.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,38,,It's going to be [PLAYER] that will hit it. It's a decent effort.,The corner from [PLAYER] ([TEAM]) is cleared away by the defence.
E_Z-VjRpWis,41,,[PLAYER] has to turn it away.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,47,,[TEAM] kick us off. We are back underway in Reggio Emilia.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
E_Z-VjRpWis,56,,"They've worked it well, out to [PLAYER] who will fancy running forward. He'll cross from deep.",The game restarts for the second half.
E_Z-VjRpWis,62,,It's a decent delivery. [PLAYER] punches.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
E_Z-VjRpWis,64,,It comes to [PLAYER] who hits it.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,67,,It's a stunning strike from the midfielder.,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort on goal is blocked by the defender."
E_Z-VjRpWis,70,,[TEAM] who have been on top of this game for more than an hour have got something to show for it.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play and [TEAM] will have a chance to score from a corner."
E_Z-VjRpWis,79,,[PLAYER] received the ball from an [PLAYER] punch.,[PLAYER] ([TEAM]) is offside and the linesman raises his flag.
E_Z-VjRpWis,84,,He has sent it back with interest.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,96,,[PLAYER] Francesco has managed to keep hold of the ball despite being bundled to the floor.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opponent.
E_Z-VjRpWis,100,,[PLAYER] has options in the middle. Rolls it back.,The game restarts for the second half.
E_Z-VjRpWis,103,soccer-ball,[PLAYER] has a goal against his former club.,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort on goal is blocked by the defender."
E_Z-VjRpWis,107,,He is piling the misery on [COACH].,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER] and from close range fires the ball into the left side of the goal, giving the goalkeeper no chance."
E_Z-VjRpWis,123,,Can they get the shot away? T hey roll it back to [PLAYER] who hits it off the post. [PLAYER] turns it back in.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,131,,There will be questions of offside.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
E_Z-VjRpWis,134,,[PLAYER] is not in an offside position.,[PLAYER] ([TEAM]) tries to send a pass but it's blocked. The ball goes out of play and [TEAM] will have a goal kick.
E_Z-VjRpWis,137,soccer-ball,That is why the goal has been given.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
E_Z-VjRpWis,139,,We'll get confirmation there.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is out of play. [TEAM] will have a chance to score from a corner."
E_Z-VjRpWis,142,soccer-ball,It's a one-goal game once again.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,144,,[PLAYER] did well to find [PLAYER] on the edge of the box.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
E_Z-VjRpWis,152,,[PLAYER] opts not to cross. Goes to [PLAYER] who's going to hit it from a long way out.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
E_Z-VjRpWis,156,,It's another long ranger.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to slide the ball into the net and make it 2:0.
E_Z-VjRpWis,159,,This time it's [PLAYER].,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort on goal is blocked by the defence."
E_Z-VjRpWis,164,,[TEAM] may have thought they had got themselves back into this game.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 1:0.
E_Z-VjRpWis,168,,They had it taken away from them again.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
E_Z-VjRpWis,178,,[PLAYER] with a decent delivery in.,"[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared."
E_Z-VjRpWis,180,,He must get bundled it in. It is [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
E_Z-VjRpWis,184,,What a finale we have lined up here.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
E_Z-VjRpWis,187,,[TEAM] down to 10 men.,The linesman signals that [PLAYER] ([TEAM]) is offside.
E_Z-VjRpWis,189,soccer-ball,"Now, they are defending just a one-goal lead.",[PLAYER] ([TEAM]) gets to the rebound just outside the box and unleashes a shot that goes well wide of the left post.
E_Z-VjRpWis,195,,"It'll be picked up by [PLAYER] there, [PLAYER] running off him.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
E_Z-VjRpWis,198,,The center back still going. Rolls it in.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,200,,[PLAYER] for the draw. He's done it.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,202,,"Can you believe it? [TEAM], back from the dead.","The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way to block the attack."
E_Z-VjRpWis,210,,A quite incredible game of football at the Mapei.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
E_Z-VjRpWis,217,,[TEAM] thought they had three points wrapped up.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but one of the defenders clears the ball to safety."
E_Z-VjRpWis,225,,It's all over. It has ended in Reggio Emilia.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight at the whole situation.
E_Z-VjRpWis,229,,"[TEAM] three, [TEAM] three.",The foul by [PLAYER] ([TEAM]) is worthy of a yellow card. [REFEREE] doesn't hesitate at all to show him the yellow card.
G9RkAIoz1Uc,0,,"Good evening Serie A [?], and a very warm welcome to the [STADIUM] where 10th place [TEAM] hosts second place [TEAM].","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
G9RkAIoz1Uc,9,,"It's round 36 of the Serie A season. I'm your match commentator, Thomas Lawrence.",[PLAYER] ([TEAM]) fails to beat the offside trap and the linesman puts his flag up. The referee stops play and a free kick is awarded to [TEAM].
G9RkAIoz1Uc,16,,We are underway here.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
G9RkAIoz1Uc,22,soccer-ball,Hospital pass from the goalkeeper. Won back by [PLAYER].,The [TEAM] players are exchanging some short passes to try and open up the opposition’s defence and hit them swiftly on the break.
G9RkAIoz1Uc,25,,"Now, Callejón, skipper for the day.","A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
G9RkAIoz1Uc,30,,[PLAYER] towards [PLAYER]. Off the post. Second part of the cherry.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
G9RkAIoz1Uc,37,,[PLAYER] getting down low to deny [PLAYER]'s second attempt.,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball is out of play and [TEAM] will have a chance to change the score.
G9RkAIoz1Uc,51,,"Zieliński. Now, wide out to [PLAYER].","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag."
G9RkAIoz1Uc,55,,[PLAYER] works his way towards the box. Back with [PLAYER]. Can he finish?,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
G9RkAIoz1Uc,59,,"Still [PLAYER]. Surely, can he pull the trigger?","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
G9RkAIoz1Uc,62,,He does pull the trigger but he blazes it wide off the mark from point-blank range.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
G9RkAIoz1Uc,79,,[PLAYER] eventually boots it upfield and towards [PLAYER].,[PLAYER] ([TEAM]) tries to send a pass but it's blocked. The ball goes out of play and [TEAM] have been awarded a corner kick.
G9RkAIoz1Uc,83,,Falls kindly for Callejón. Nice turn of pace from the Spaniard.,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
G9RkAIoz1Uc,86,soccer-ball,Still Callejón. Goes for goal. That's a whisker wide.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag.
G9RkAIoz1Uc,91,,Fierce strike from José Callejón.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
G9RkAIoz1Uc,100,,The second half has started.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
G9RkAIoz1Uc,106,,[TEAM] have pushed [TEAM] all the way back. [PLAYER] slices his clearance.,The [TEAM] players keep the ball and are exchanging a combination of passes. They are waiting for gaps in the defence to open up.
G9RkAIoz1Uc,111,,Gifts possession. [PLAYER]. Still with the Brazilian.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
G9RkAIoz1Uc,115,,"Came off [PLAYER] last. Now, [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
G9RkAIoz1Uc,118,corner,"Back with [PLAYER]. Curling effort, and he finds the top corner.",[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball goes out of play and [TEAM] will have a goal kick.
G9RkAIoz1Uc,123,,All stemmed from the error by Emiliano Viviana.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to score from the rebound inside the box. The score is 1:0.
G9RkAIoz1Uc,127,,A woeful clearance. [TEAM] have capitalized.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to score after [PLAYER] picked him out with a perfect pass. It's 1:0.
G9RkAIoz1Uc,132,,[PLAYER] with his first of the season. Breaking the ice here.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 2:0.
G9RkAIoz1Uc,141,,You can't say [TEAM] don't deserve it. So dominant in the first half.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
G9RkAIoz1Uc,147,,They've got an early lead here at the start of the second.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
G9RkAIoz1Uc,152,,"[PLAYER], brilliant finish.","The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way to clear. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag."
G9RkAIoz1Uc,157,,Played in by [PLAYER]. [PLAYER] goes to the ground.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
G9RkAIoz1Uc,161,,All eyes on the referee. He points to the spot.,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball is out of play and [TEAM] will have an opportunity to change the tempo of the game.
G9RkAIoz1Uc,165,,Unbelievable late drama.,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball is out of play and [TEAM] will have a chance to change the score.
G9RkAIoz1Uc,171,,Here goes [PLAYER].,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
G9RkAIoz1Uc,175,,He slots it home. [PLAYER] got a touch to it but it wasn't enough.,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball is easily cleared out of danger.
G9RkAIoz1Uc,180,soccer-ball,[PLAYER] celebrates goal number 15 for the season.,"[PLAYER] ([TEAM]) takes the corner kick and sends the ball into the penalty area, but the opposition's defence is ready and eliminates the danger."
G9RkAIoz1Uc,188,,"[PLAYER], [PLAYER], Callejón. Back with [PLAYER]. Still [PLAYER].","[PLAYER] ([TEAM]) sends a lofted cross into the penalty area. Unfortunately for him, the opponent's defence reacts quickly and intercepts the ball."
G9RkAIoz1Uc,196,,"In the dying embers of the contest, [TEAM] retake the lead.",Goal! [PLAYER] ([TEAM]) fires the ball into the back of the net from the edge of the box. The score is 2:0.
G9RkAIoz1Uc,201,,It's [PLAYER] with a rasping strike.,It's a goal! [PLAYER] ([TEAM]) scores with a beautiful shot from the edge of the box. The ball flew into the bottom left corner. The score is 1:0.
G9RkAIoz1Uc,206,,One last roll of the dice by [TEAM].,"[PLAYER] ([TEAM]) attempts to find one of his teammates inside the box, but the opposition's defence averts the threat. The ball goes out of play. [TEAM] are awarded a corner kick."
G9RkAIoz1Uc,209,,"[PLAYER]. [PLAYER], palmed away, and then [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] have been awarded a corner kick."
G9RkAIoz1Uc,214,,And then two [TEAM] players collide into each other.,"[PLAYER] ([TEAM]) sends a teasing cross into the box, but [PLAYER] comes off his line to gather the ball."
G9RkAIoz1Uc,218,,It really is all happening out there.,"[PLAYER] ([TEAM]) slaloms his way past challenges, but an opposing player does well to get the ball away."
G9RkAIoz1Uc,223,whistle,There it is. There goes the final whistle.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
G9RkAIoz1Uc,227,,"For the second week running, it's a late, late show from [TEAM].",The referee stops play so that a substitution can be made and [PLAYER] brings on [PLAYER] ([TEAM]).
G9RkAIoz1Uc,231,,An 88th minute winner this week.,[PLAYER] is being substituted because of an injury. [COACH] sends [PLAYER] ([TEAM]) on the pitch.
GTVx-m6lyp4,0,,"Good evening, Serie A tifosi, and a very warm welcome to the [STADIUM], for live action of this round one fixture, which pits the Serie A new boys, [TEAM], against a new look [TEAM].","[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
GTVx-m6lyp4,13,,"We're off here, it's [TEAM] playing from left to right, [TEAM].",The foul by [PLAYER] ([TEAM]) is worthy of a yellow card. [REFEREE] doesn't hesitate to show him a yellow card.
GTVx-m6lyp4,20,,"It's a nice touch from [PLAYER], [PLAYER] Gaudio looking to find some space, gets the shot away, and that's a fantastic save from [PLAYER].","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
GTVx-m6lyp4,29,,It's a lovely touch from [PLAYER].,"[PLAYER] ([TEAM]) sends a lofted cross into the penalty area, but the opposition's defence averts the threat. The ball goes out of play and [TEAM] have been awarded a corner kick."
GTVx-m6lyp4,37,,"[PLAYER], chips it in, [PLAYER], [PLAYER] Gaudio now still going, gets the shot away.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GTVx-m6lyp4,45,,"Has another chance here, that's not a bad ball.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GTVx-m6lyp4,49,,"Great defensive work there to deny [PLAYER], who was ready to pounce.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GTVx-m6lyp4,59,,"As [PLAYER] Gaudio tries to find in [PLAYER], he does, still [PLAYER], twisting and turning.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GTVx-m6lyp4,64,soccer-ball,Oh yes. [PLAYER] marks his [TEAM] bow with a goal and the opener here at the Tardini.,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end. The ball is out of play. [TEAM] will have a chance to score from a corner."
GTVx-m6lyp4,72,,What a way to introduce yourself to your new fans.,It's time for a substitution. [PLAYER] is leaving the pitch and will be replaced by [PLAYER] ([TEAM]).
GTVx-m6lyp4,77,,"It's [PLAYER], what a finish.",[PLAYER] ([TEAM]) is penalised for a foul. [TEAM] will have a chance to shoot from a free kick.
GTVx-m6lyp4,82,,"[TEAM], on the cusp of half time, have the lead here against [TEAM].",[PLAYER] ([TEAM]) is booked after bringing down an opponent. [REFEREE] decides to show him a yellow.
GTVx-m6lyp4,89,,"[PLAYER] Gaudio made it, [PLAYER] finished it off.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
GTVx-m6lyp4,97,,"Taken quickly by [PLAYER], [PLAYER] once again.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
GTVx-m6lyp4,101,,"[PLAYER] thinks about the shot, does go for the shot.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
GTVx-m6lyp4,105,,"It wasn't a bad effort from the [TEAM] midfielder, he saw it open up in front of him.","A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
