game,timestamp,type,anonymized,predicted_res_0
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,1941,substitution,"[COACH] has decided to introduce fresh legs, with [PLAYER] ([TEAM]) replacing [PLAYER].","[PLAYER] ([TEAM]) swings in the corner kick, but one of the defenders leaps highest to head the ball away."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,1915,y-card,[REFEREE] shows the yellow card to [PLAYER] ([TEAM]) for a heavy challenge.,The referee signals that it is time for a substitution and [PLAYER] ([TEAM]) comes onto the pitch so that [PLAYER] can be given a rest.
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,1906,,[PLAYER] ([TEAM]) receives a well-played pass inside the penalty area and shoots. His effort sails well wide of the left post.,"[PLAYER] ([TEAM]) takes the corner, but the opposition's defence is ready and clears the ball to safety."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,1868,corner,Nothing comes of the resulting corner from [PLAYER] ([TEAM]). The defence is alert and manages to cut it out.,"[PLAYER] ([TEAM]) swings in the corner, but one of the defending players gets a head on it and intercepts."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,1856,,"[PLAYER] ([TEAM]) collects a brilliant pass inside the box and finds himself in a goal scoring opportunity. He takes a shot, but the effort is well blocked by one of the defending players. It will be a corner kick for [TEAM].",[PLAYER] ([TEAM]) works the corner short instead of sending the ball into the penalty area.
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,1675,substitution,Here comes a substitution. [PLAYER] ([TEAM]) is brought on as a substitute for [PLAYER].,The referee stops play so that a substitution can be made and [PLAYER] departs the field of play to be replaced by [PLAYER] ([TEAM]).
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,1615,soccer-ball,"Goal! [PLAYER] displays great vision and sends a pass to [PLAYER] ([TEAM]), who shows brilliant composure inside the box to bury the ball into the bottom left corner. The score is 1:3.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and send the ball into the back of the net. 0:2.
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,1601,,The free kick from [PLAYER] ([TEAM]) is cleared away from danger by one of the defenders.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,1593,,"A player from [TEAM] takes his opponent down, the referee blows his whistle for a foul. It's a free kick to [TEAM], but they probably won't attempt a direct shot on goal from here.","[PLAYER] ([TEAM]) swings a cross into the box, but it's far too close to [PLAYER], who smothers the ball."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,1531,,A lofted cross from [PLAYER] ([TEAM]) is unsuccessful as the opponent's defence quickly clears the ball out of the penalty area.,The referee stops play so that a substitution can be made and [PLAYER] departs the field of play to be replaced by [PLAYER] ([TEAM]).
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,1494,attendance,The attendance for today's match is 41642.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,1406,,"[PLAYER] ([TEAM]) receives a pass and decides to smash the ball from long range, but his poor effort sails high over the bar.",[COACH] has decided to substitute [PLAYER] and he is replaced by [PLAYER] ([TEAM]).
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,1361,,"[PLAYER] ([TEAM]) floats the free kick into the box, but it's easily cleared by the first man.",[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball is out of play and [TEAM] will have an opportunity to take a short corner.
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,1316,,[PLAYER] ([TEAM]) makes a rough challenge and the referee blows for a foul. A free kick is awarded to [TEAM].,[PLAYER] ([TEAM]) is clearly asking for some medical attention with his painful gestures. The extent of his injury is yet to be discovered.
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,1285,,What a chance to score from the free kick by [PLAYER] ([TEAM]). He unleashed a sharp shot that sailed just wide of the right post.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,1197,,[PLAYER] ([TEAM]) brings down his opponent with a very late tackle. [TEAM] get a free kick.,[PLAYER] ([TEAM]) is clearly asking for some medical attention with his painful gestures. The extent of his injury is yet to be discovered.
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,1135,substitution,It will be a substitution. [PLAYER] ([TEAM]) is ready to enter the pitch as [PLAYER] walks off.,"[COACH] is forced to make a change. [PLAYER] is unable to continue due to injury, [PLAYER] ([TEAM]) comes on."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,990,corner,[PLAYER] ([TEAM]) floats the ball in from the corner but it's intercepted.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,981,,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. [TEAM] force a corner. Their opponents will face another attacking threat.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,895,soccer-ball,"Goal! [PLAYER] displays great vision and sends a pass to [PLAYER] ([TEAM]), who shows brilliant composure inside the box to bury the ball into the back of the net. The score is 1:2.","[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,708,y-card,That will be a yellow card for one of the players. The one who gets booked is [PLAYER] ([TEAM]).,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,545,,[PLAYER] ([TEAM]) fizzes over a cross which doesn't cause any problems.,[PLAYER] ([TEAM]) is booked after bringing down an opponent. [REFEREE] had an easy-decision to make.
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,516,corner,The resulting corner from [PLAYER] ([TEAM]) is cleared.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. [TEAM] force a corner. They send men into the box."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,505,,[PLAYER] ([TEAM]) fails to send a pass into the box as his effort is cut out. The ball is out of play and [TEAM] manage to earn a corner.,[PLAYER] ([TEAM]) goes over to take the corner kick and it looks like he will swing the ball into the penalty box.
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,411,,pulls the shirt of his opponent and only escapes without punishment due to the benevolence of the referee.,[REFEREE] blows his whistle and it's [PLAYER] ([TEAM]) who is penalised for an offensive foul. It's a free kick to [TEAM].
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,335,,"[PLAYER] ([TEAM]) attempts to find one of his teammates with a free kick, but the defence is well positioned and clears the ball away from danger.",The [TEAM] players are exchanging some short passes to try and open up the opposition's defence and hit them swiftly on the break.
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,325,,[TEAM] concede a free kick following a bad challenge. A free kick to [TEAM].,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] will have a goal kick.
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,275,,[PLAYER] ([TEAM]) gets the ball from a rebound before trying his luck with a good long-range shot which threatens the goalkeeper! The ball sails painfully wide of the right post!,[PLAYER] ([TEAM]) is penalised for holding. [REFEREE] had an easy view in the other direction and blows his whistle.
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,232,,"[PLAYER] ([TEAM]) received a pass inside the box and sent a dangerous shot in on goal, but keep the champagne on ice as one of the defenders stepped in and blocked the effort. It's hard to say whether the keeper would have stopped it.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,201,,[PLAYER] ([TEAM]) came close to scoring. He connected with a pass inside the box and perhaps should have done better than direct his shot straight at [PLAYER].,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,186,,"[PLAYER] ([TEAM]) whips the ball into the penalty area, but one of the defenders is alert and spanks it away.","[PLAYER] ([TEAM]) swings a cross into the box, but it's far too close to [PLAYER], who smothers the ball."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,1,substitution,Here is a change after the half-time break.  [PLAYER] is replaced by [PLAYER] ([TEAM]).,"[PLAYER] ([TEAM]) attempts to find one of his teammates, but puts far too much on the pass and the chance is gone. The ball is off of the pitch and it's a goal kick for [TEAM]."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,1,substitution,The need to improve in the second half has brought about a change. [PLAYER] comes off for [PLAYER] ([TEAM]).,"[PLAYER] ([TEAM]) tries to find [PLAYER], but he puts too much power on the pass. The ball is off of the pitch and it's a goal kick for [TEAM]."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,1,whistle,The second half gets underway.,"[PLAYER] ([TEAM]) attempts to find one of his teammates, but puts far too much on the pass and the chance is gone. The ball is off of the pitch and it's a goal kick for [TEAM]."
england_epl_2016-2017,2017-01-21 - 15-30 Liverpool 2 - 3 Swansea,2,2006,,"[PLAYER] ([TEAM]) attempted to create a dangerous situation in front of goal by sending a cross into the box, but the defence easily dealt with the threat.",The referee stops play so that a substitution can be made and [PLAYER] departs the field of play to be replaced by [PLAYER] ([TEAM]).
germany_bundesliga_2015-2016,2015-10-24 - 16-30 Bayern Munich 4 - 0 FC Koln,2,1435,,"[PLAYER] ([TEAM]) gets on the end of a pass and takes a shot from the edge of the box, but it's blocked by one of the defending players.","[PLAYER] ([TEAM]) swings in a cross, but the ball is cleared to safety by one of the defending players. The ball goes behind for a corner. [TEAM] will have an opportunity to threaten the opposition's goal."
england_epl_2016-2017,2017-01-21 - 15-30 Liverpool 2 - 3 Swansea,1,2331,,"[PLAYER] ([TEAM]) has an effort on goal, but he misses to the right of the goal.",[PLAYER] ([TEAM]) makes a reckless foul in order to win the ball from his opponent and the referee blows his whistle for a foul. [TEAM] earn a free kick which could lead to a goal-scoring opportunity.
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,1528,,[REFEREE] blows his whistle. [PLAYER] ([TEAM]) commits a foul after dangerous play.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,2,0,time,There will be a minimum of 2 min. of added time.,"[PLAYER] ([TEAM]) attempts to find one of his teammates, but puts far too much on the pass and the chance is gone. The ball is off of the pitch and it's a goal kick for [TEAM]."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,2581,soccer-ball,It's in the back of the net! [PLAYER] ([TEAM]) produces a brilliant first-time effort from the edge of the penalty area after receiving the ball from [PLAYER]. The goalkeeper would need to possess super powers to stop this shot from reaching the left side of the goal.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,2570,y-card,"[PLAYER] ([TEAM]) fouls his opponent and receives a yellow card from the referee, but he is clearly not happy with the decision.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,2487,corner,[PLAYER] comes off his line to intercept the corner from [PLAYER] ([TEAM]).,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,2471,,"[PLAYER] ([TEAM]) collects a great pass inside the box and misses a sitter. His shot was directed towards the left post, but the goalkeeper pulls off a marvellous diving save and denies him. [TEAM] win a corner.","[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,2375,corner,"[PLAYER] ([TEAM]) sends the corner into the box, but [PLAYER] intercepts it and averts the threat.",[REFEREE] blows his whistle after [PLAYER] ([TEAM]) brings one of his opponents down with a strong tackle. [TEAM] are awarded a free kick. Let's see what they create from this.
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,2364,,"[PLAYER] ([TEAM]) sends a teasing cross into the area, but [PLAYER] intercepts the ball. The referee blows his whistle, [TEAM] are awarded a corner kick.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,2331,corner,"[PLAYER] ([TEAM]) swings in the corner, but it's comfortably cleared away.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,2277,,"[PLAYER] ([TEAM]) whips in the free kick, but one of the defenders comfortably clears the ball away. Corner kick. [TEAM] will have an opportunity.","[PLAYER] ([TEAM]) swings in a dangerous cross from the resulting corner kick, but none of his teammates manage to outjump the defence."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,2263,,Foul! [PLAYER] ([TEAM]) is penalised for pulling back his opponent. A free kick has been awarded to [TEAM].,[PLAYER] ([TEAM]) goes over to take the corner kick and it looks like he will swing the ball into the penalty box.
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,2106,,[PLAYER] ([TEAM]) was holding his opponent and can be glad he didn't receive a yellow card.,The [TEAM] players are exchanging some short passes to try and open up the opposition’s defence and hit them swiftly on the break.
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,2003,y-card,[PLAYER] ([TEAM]) is given a yellow card.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,1770,,"A player from [TEAM] pulled an opponent down, forcing the referee to blow his whistle.",[REFEREE] blows his whistle after [PLAYER] ([TEAM]) brings one of his opponents down with a strong tackle. [TEAM] earn a free kick which could lead to a goal-scoring opportunity.
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,1656,,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence quickly intercepts the ball.","[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,1559,y-card,[PLAYER] ([TEAM]) has received a yellow card for his foul.,The [TEAM] players keep the ball and are exchanging a combination of passes. They are waiting for gaps in the defence to open up.
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,1506,,"[PLAYER] ([TEAM]) collects a great pass inside the box and misses a sitter. His shot was directed under the crossbar, but the goalkeeper pulls off a marvellous diving save and denies him.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,1455,,Flag goes up against [PLAYER] ([TEAM]) and the referee blows his whistle for offside.,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,1420,,[PLAYER] makes a save to deny the long-range effort from [PLAYER] ([TEAM]) towards the middle of the goal.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,1326,,[PLAYER] ([TEAM]) wastes a good opportunity as his pass into the box is blocked by the defence.,[COACH] has decided to make a change. [PLAYER] ([TEAM]) replaces [PLAYER].
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,1180,,[PLAYER] ([TEAM]) receives a pass and tries his luck with a long-range powerful effort. His poorly placed shot lacks accuracy and flies way over the crossbar.,[PLAYER] ([TEAM]) is penalised for holding. [REFEREE] signals a set piece. [TEAM] have a free kick from a promising distance.
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,1120,,[PLAYER] ([TEAM]) finds some space for a shot after collecting the ball and unleashes a rocket of a shot from long distance towards the net. The goalkeeper thwarts the effort.,The referee stops play so that a substitution can be made and [PLAYER] departs the field of play to be replaced by [PLAYER] ([TEAM]).
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,939,,[PLAYER] ([TEAM]) receives a precise pass inside the box and takes a shot that flies just wide of the right post.,[PLAYER] ([TEAM]) makes a reckless foul in order to win the ball from his opponent and the referee blows his whistle for a foul. [TEAM] earn a free kick which could lead to a goal-scoring opportunity.
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,908,,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defender.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. The linesman makes the right call and [TEAM] will have a corner.
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,727,,"[PLAYER] ([TEAM]) sends a lofted cross into the box from the free kick, but [PLAYER] guesses his intention and plucks the ball out of the air.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,695,,[PLAYER] ([TEAM]) gives away a foul for a fierce tackle on an opponent. That's a free kick to [TEAM].,[REFEREE] blows his whistle as [PLAYER] ([TEAM]) used excessive force in the tackle during an attack. [TEAM] win a free kick. Let's see what they create from this.
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,665,corner,"[PLAYER] ([TEAM]) sends in the corner, but the keeper steps in and makes a save.",[PLAYER] ([TEAM]) works the corner short instead of sending the ball into the penalty area.
england_epl_2015-2016,2015-10-03 - 19-30 Chelsea 1 - 3 Southampton,1,653,,[PLAYER] ([TEAM]) tries to slide the ball through to a teammate but it's well blocked by a defender. The referee points to the corner flag. It's a corner to [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
europe_uefa-champions-league_2014-2015,2015-04-15 - 21-45 FC Porto 3 - 1 Bayern Munich,1,2196,y-card,[PLAYER] ([TEAM]) sees a yellow card from [REFEREE] after he sent one of the opposing players to the ground.,[PLAYER] ([TEAM]) can't expect anything else than a yellow card for his hard tackle. And a yellow it is. [REFEREE] didn't think twice about pulling it out of his pocket.
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,288,,"[PLAYER] ([TEAM]) has now obviously shifted the ball with his hand. He could have been easily booked for that, however, the referee keeps the cards in his pocket and it only results in a free kick for the opponent's team. [TEAM] have a free kick.","[PLAYER] ([TEAM]) takes the corner, but the opposition's defence is ready and clears the ball to safety."
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,2979,y-card,"[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late.",[PLAYER] ([TEAM]) fails to beat the offside trap and the linesman puts his flag up.
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,2838,attendance,The attendance for today's match is 34977.,[PLAYER] ([TEAM]) makes a reckless foul in order to win the ball from his opponent. [REFEREE] has a clear sight of it and blows his whistle.
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,2782,,"[PLAYER] ([TEAM]) crosses the ball into the box from the free kick, but the defence clears the danger.","[PLAYER] ([TEAM]) plays a one-two with [PLAYER], but the move breaks down. The ball is out of play and [TEAM] manage to earn a corner."
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,2761,substitution,The substitution has been made. [PLAYER] ([TEAM]) has replaced [PLAYER].,[PLAYER] ([TEAM]) goes over to take the corner kick and it looks like he will swing the ball into the penalty box.
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,2714,,[REFEREE] blows his whistle after [PLAYER] ([TEAM]) kicks an opponent's legs instead of the ball. [TEAM] have a free kick from a promising distance.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,2601,funfact,"We can have a look at the statistics now, particularly the total attempts – 12:9.",The linesman raises his flag. [PLAYER] ([TEAM]) is adjudged offside.
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,2552,,"What a poor attempt! [PLAYER] ([TEAM]) drives another shot towards goal - this time from further out, but it couldn't have been worse if he had shot blindfolded. The ball goes into the stands.","[PLAYER] ([TEAM]) takes the corner, but the opposition's defence is ready and clears the ball to safety."
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,2517,corner,[PLAYER] ([TEAM]) rolls the ball short to a teammate from the corner instead of sending a cross into the box.,"[PLAYER] ([TEAM]) looks to break free, but an opposing player clears the ball away. [TEAM] force a corner. They send men into the box."
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,2495,,"[PLAYER] ([TEAM]) produces a quality cross into the box, but the opposition's defence intercepts the ball and spanks it away. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,2487,corner,[PLAYER] ([TEAM]) decides to speed play up with a short corner kick.,"[PLAYER] ([TEAM]) takes the corner, but the opposition's defence is ready and clears the ball to safety."
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,2474,substitution,Substitution. [PLAYER] ([TEAM]) has come on for [PLAYER].,[PLAYER] ([TEAM]) goes over to take the corner kick and it looks like he will swing the ball into the penalty box.
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,2440,,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. The referee and one of his assistants signal for a corner kick to [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] have been awarded a corner kick."
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,2375,,[PLAYER] ([TEAM]) whips in the resulting set piece but it's cleared.,"[PLAYER] ([TEAM]) whips the ball in, but it fails to reach any of his teammates as the opposition's defence averts the threat. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag."
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,2349,,An opponent rises to his feet after being downed by [PLAYER] ([TEAM]). [REFEREE] saw the sliding tackle and blows for a foul.,[REFEREE] blows his whistle after [PLAYER] ([TEAM]) kicks an opponent's legs instead of the ball.
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,2215,substitution,Here is a change.  [PLAYER] is going off and [COACH] gives the last tactical orders to [PLAYER] ([TEAM]).,The referee stops play so that a substitution can be made and [PLAYER] departs the field of play to be replaced by [PLAYER] ([TEAM]).
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,2210,substitution,That will be all from [PLAYER] who is being replaced by the fresh legs of [PLAYER] ([TEAM]).,The referee stops play so that a substitution can be made and [PLAYER] departs the field of play to be replaced by [PLAYER] ([TEAM]).
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,2175,y-card,[PLAYER] ([TEAM]) is booked.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,2095,,"[PLAYER] ([TEAM]) tries to hit a shot towards goal from long range, but he miskicks the ball and it flies high over the crossbar.",[PLAYER] ([TEAM]) makes a reckless foul in order to win the ball from his opponent. [REFEREE] has a clear sight of it and blows his whistle.
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,2024,soccer-ball,[PLAYER] ([TEAM]) jumps for a cross and plants a perfect header inside the left post.,[PLAYER] ([TEAM]) goes over to take the corner kick and it looks like he will swing the ball into the penalty box.
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,1969,,"[PLAYER] ([TEAM]) blasts the ball from just outside the box, but his attempt is blocked by the defender.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,1948,,[PLAYER] ([TEAM]) gets on the end of a pass on the edge of the box but his shot is blocked.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,1927,corner,The corner from [PLAYER] ([TEAM]) is intercepted by the defence.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,1868,,"[PLAYER] ([TEAM]) swings a cross into the box, but it's far too close to [PLAYER], who smothers the ball.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,1767,,The cross into the penalty area from [PLAYER] ([TEAM]) needed to be more accurate in order to create a goal-scoring opportunity for his team.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
england_epl_2015-2016,2015-10-24 - 17-00 West Ham 2 - 1 Chelsea,2,1723,y-card,[PLAYER] ([TEAM]) picks up a yellow card for a foul.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
